Sexo;Comunidades Autónomas;Días trabajados en el domicilio particular;Periodo;Total
Mujeres;11 Extremadura;Ocasionalmente;2021;3,5
Mujeres;11 Extremadura;Ocasionalmente;2020;2,9
Mujeres;11 Extremadura;Ocasionalmente;2019;0,6
Mujeres;11 Extremadura;Ocasionalmente;2018;3,2
Mujeres;11 Extremadura;Ocasionalmente;2017;1,2
Mujeres;11 Extremadura;Ocasionalmente;2016;1,2
Mujeres;11 Extremadura;Ocasionalmente;2015;1,1
Mujeres;11 Extremadura;Ocasionalmente;2014;1,4
Mujeres;11 Extremadura;Ocasionalmente;2013;1,3
Mujeres;11 Extremadura;Ocasionalmente;2012;2,1
Mujeres;11 Extremadura;Ocasionalmente;2011;2,4
Mujeres;11 Extremadura;Ocasionalmente;2010;2,6
Mujeres;11 Extremadura;Ocasionalmente;2009;2,6
Mujeres;11 Extremadura;Ocasionalmente;2008;2,3
Mujeres;11 Extremadura;Ocasionalmente;2007;1,6
Mujeres;11 Extremadura;Ocasionalmente;2006;1,2
Mujeres;11 Extremadura;Más de la mitad de los días que trabajó;2021;6,9
Mujeres;11 Extremadura;Más de la mitad de los días que trabajó;2020;13,2
Mujeres;11 Extremadura;Más de la mitad de los días que trabajó;2019;3,3
Mujeres;11 Extremadura;Más de la mitad de los días que trabajó;2018;4
Mujeres;11 Extremadura;Más de la mitad de los días que trabajó;2017;5,1
Mujeres;11 Extremadura;Más de la mitad de los días que trabajó;2016;2,9
Mujeres;11 Extremadura;Más de la mitad de los días que trabajó;2015;2,7
Mujeres;11 Extremadura;Más de la mitad de los días que trabajó;2014;4,6
Mujeres;11 Extremadura;Más de la mitad de los días que trabajó;2013;3,9
Mujeres;11 Extremadura;Más de la mitad de los días que trabajó;2012;3,9
Mujeres;11 Extremadura;Más de la mitad de los días que trabajó;2011;3,9
Mujeres;11 Extremadura;Más de la mitad de los días que trabajó;2010;2,4
Mujeres;11 Extremadura;Más de la mitad de los días que trabajó;2009;2,8
Mujeres;11 Extremadura;Más de la mitad de los días que trabajó;2008;3
Mujeres;11 Extremadura;Más de la mitad de los días que trabajó;2007;1,6
Mujeres;11 Extremadura;Más de la mitad de los días que trabajó;2006;1,5
Mujeres;11 Extremadura;Ningún día;2021;130,4
Mujeres;11 Extremadura;Ningún día;2020;119,4
Mujeres;11 Extremadura;Ningún día;2019;133,2
Mujeres;11 Extremadura;Ningún día;2018;127
Mujeres;11 Extremadura;Ningún día;2017;127,3
Mujeres;11 Extremadura;Ningún día;2016;129,8
Mujeres;11 Extremadura;Ningún día;2015;121
Mujeres;11 Extremadura;Ningún día;2014;120,1
Mujeres;11 Extremadura;Ningún día;2013;130,2
Mujeres;11 Extremadura;Ningún día;2012;113,6
Mujeres;11 Extremadura;Ningún día;2011;126,3
Mujeres;11 Extremadura;Ningún día;2010;123,8
Mujeres;11 Extremadura;Ningún día;2009;127,7
Mujeres;11 Extremadura;Ningún día;2008;127,4
Mujeres;11 Extremadura;Ningún día;2007;124,8
Mujeres;11 Extremadura;Ningún día;2006;121,6
Mujeres;11 Extremadura;No sabe;2021;2
Mujeres;11 Extremadura;No sabe;2020;1
Mujeres;11 Extremadura;No sabe;2019;1,2
Mujeres;11 Extremadura;No sabe;2018;0,8
Mujeres;11 Extremadura;No sabe;2017;1,3
Mujeres;11 Extremadura;No sabe;2016;0,7
Mujeres;11 Extremadura;No sabe;2015;1,1
Mujeres;11 Extremadura;No sabe;2014;0,1
Mujeres;11 Extremadura;No sabe;2013;0,5
Mujeres;11 Extremadura;No sabe;2012;1,6
Mujeres;11 Extremadura;No sabe;2011;0,6
Mujeres;11 Extremadura;No sabe;2010;1,1
Mujeres;11 Extremadura;No sabe;2009;1,4
Mujeres;11 Extremadura;No sabe;2008;0,6
Mujeres;11 Extremadura;No sabe;2007;1,7
Mujeres;11 Extremadura;No sabe;2006;0,4
Mujeres;12 Galicia;Total;2021;420
Mujeres;12 Galicia;Total;2020;422,6
Mujeres;12 Galicia;Total;2019;447,8
Mujeres;12 Galicia;Total;2018;425
Mujeres;12 Galicia;Total;2017;402,3
Mujeres;12 Galicia;Total;2016;408
Mujeres;12 Galicia;Total;2015;392,9
Mujeres;12 Galicia;Total;2014;385,1
Mujeres;12 Galicia;Total;2013;375
Mujeres;12 Galicia;Total;2012;390,2
Mujeres;12 Galicia;Total;2011;396,3
Mujeres;12 Galicia;Total;2010;406,1
Mujeres;12 Galicia;Total;2009;405,2
Mujeres;12 Galicia;Total;2008;418
Mujeres;12 Galicia;Total;2007;399,7
Mujeres;12 Galicia;Total;2006;374,9
Mujeres;12 Galicia;Ocasionalmente;2021;21,3
Mujeres;12 Galicia;Ocasionalmente;2020;12,4
Mujeres;12 Galicia;Ocasionalmente;2019;4,6
Mujeres;12 Galicia;Ocasionalmente;2018;5,6
Mujeres;12 Galicia;Ocasionalmente;2017;2,9
Mujeres;12 Galicia;Ocasionalmente;2016;2,2
Mujeres;12 Galicia;Ocasionalmente;2015;4,6
Mujeres;12 Galicia;Ocasionalmente;2014;4,1
Mujeres;12 Galicia;Ocasionalmente;2013;5,2
Mujeres;12 Galicia;Ocasionalmente;2012;3
Mujeres;12 Galicia;Ocasionalmente;2011;3,4
Mujeres;12 Galicia;Ocasionalmente;2010;4,2
Mujeres;12 Galicia;Ocasionalmente;2009;5
Mujeres;12 Galicia;Ocasionalmente;2008;3,4
Mujeres;12 Galicia;Ocasionalmente;2007;2,2
Mujeres;12 Galicia;Ocasionalmente;2006;2,5
Mujeres;12 Galicia;Más de la mitad de los días que trabajó;2021;22,3
Mujeres;12 Galicia;Más de la mitad de los días que trabajó;2020;37,4
Mujeres;12 Galicia;Más de la mitad de los días que trabajó;2019;14,3
Mujeres;12 Galicia;Más de la mitad de los días que trabajó;2018;12,4
Mujeres;12 Galicia;Más de la mitad de los días que trabajó;2017;7,5
Mujeres;12 Galicia;Más de la mitad de los días que trabajó;2016;7,9
Mujeres;12 Galicia;Más de la mitad de los días que trabajó;2015;10,2
Mujeres;12 Galicia;Más de la mitad de los días que trabajó;2014;14,3
Mujeres;12 Galicia;Más de la mitad de los días que trabajó;2013;9,3
Mujeres;12 Galicia;Más de la mitad de los días que trabajó;2012;12,9
Mujeres;12 Galicia;Más de la mitad de los días que trabajó;2011;7,9
Mujeres;12 Galicia;Más de la mitad de los días que trabajó;2010;8,3
Mujeres;12 Galicia;Más de la mitad de los días que trabajó;2009;12,1
Mujeres;12 Galicia;Más de la mitad de los días que trabajó;2008;9,3
Mujeres;12 Galicia;Más de la mitad de los días que trabajó;2007;7,4
Mujeres;12 Galicia;Más de la mitad de los días que trabajó;2006;9,9
Mujeres;12 Galicia;Ningún día;2021;374,6
Mujeres;12 Galicia;Ningún día;2020;369,8
Mujeres;12 Galicia;Ningún día;2019;422,1
Mujeres;12 Galicia;Ningún día;2018;402,7
Mujeres;12 Galicia;Ningún día;2017;386,8
Mujeres;12 Galicia;Ningún día;2016;394,2
Mujeres;12 Galicia;Ningún día;2015;373,1
Mujeres;12 Galicia;Ningún día;2014;363,1
Mujeres;12 Galicia;Ningún día;2013;357,7
Mujeres;12 Galicia;Ningún día;2012;372,3
Mujeres;12 Galicia;Ningún día;2011;381
Mujeres;12 Galicia;Ningún día;2010;391,5
Mujeres;12 Galicia;Ningún día;2009;386,3
Mujeres;12 Galicia;Ningún día;2008;403,4
Mujeres;12 Galicia;Ningún día;2007;387
Mujeres;12 Galicia;Ningún día;2006;361,2
Mujeres;12 Galicia;No sabe;2021;1,8
Mujeres;12 Galicia;No sabe;2020;2,9
Mujeres;12 Galicia;No sabe;2019;6,7
Mujeres;12 Galicia;No sabe;2018;4,4
Mujeres;12 Galicia;No sabe;2017;5
Mujeres;12 Galicia;No sabe;2016;3,5
Mujeres;12 Galicia;No sabe;2015;5,1
Mujeres;12 Galicia;No sabe;2014;3,7
Mujeres;12 Galicia;No sabe;2013;2,7
Mujeres;12 Galicia;No sabe;2012;2
Mujeres;12 Galicia;No sabe;2011;4,1
Mujeres;12 Galicia;No sabe;2010;2,1
Mujeres;12 Galicia;No sabe;2009;1,8
Mujeres;12 Galicia;No sabe;2008;1,9
Mujeres;12 Galicia;No sabe;2007;3,2
Mujeres;12 Galicia;No sabe;2006;1,3
Mujeres;13 Madrid, Comunidad de;Total;2021;1.390,1
Mujeres;13 Madrid, Comunidad de;Total;2020;1.338,8
Mujeres;13 Madrid, Comunidad de;Total;2019;1.406
Mujeres;13 Madrid, Comunidad de;Total;2018;1.298,3
Mujeres;13 Madrid, Comunidad de;Total;2017;1.297
Mujeres;13 Madrid, Comunidad de;Total;2016;1.241,9
Mujeres;13 Madrid, Comunidad de;Total;2015;1.195,5
Mujeres;13 Madrid, Comunidad de;Total;2014;1.123,5
Mujeres;13 Madrid, Comunidad de;Total;2013;1.222,2
Mujeres;13 Madrid, Comunidad de;Total;2012;1.222,4
Mujeres;13 Madrid, Comunidad de;Total;2011;1.193,4
Mujeres;13 Madrid, Comunidad de;Total;2010;1.242,9
Mujeres;13 Madrid, Comunidad de;Total;2009;1.257,6
Mujeres;13 Madrid, Comunidad de;Total;2008;1.260,2
Mujeres;13 Madrid, Comunidad de;Total;2007;1.260,4
Mujeres;13 Madrid, Comunidad de;Total;2006;1.240,1
Mujeres;13 Madrid, Comunidad de;Ocasionalmente;2021;96,9
Mujeres;13 Madrid, Comunidad de;Ocasionalmente;2020;54,5
Mujeres;13 Madrid, Comunidad de;Ocasionalmente;2019;22,2
Mujeres;13 Madrid, Comunidad de;Ocasionalmente;2018;32,2
Mujeres;13 Madrid, Comunidad de;Ocasionalmente;2017;23,6
Mujeres;13 Madrid, Comunidad de;Ocasionalmente;2016;26,9
Mujeres;13 Madrid, Comunidad de;Ocasionalmente;2015;19
Mujeres;13 Madrid, Comunidad de;Ocasionalmente;2014;13,2
Mujeres;13 Madrid, Comunidad de;Ocasionalmente;2013;35,1
Mujeres;13 Madrid, Comunidad de;Ocasionalmente;2012;16,9
Mujeres;13 Madrid, Comunidad de;Ocasionalmente;2011;13,3
Mujeres;13 Madrid, Comunidad de;Ocasionalmente;2010;7
Mujeres;13 Madrid, Comunidad de;Ocasionalmente;2009;19,2
Mujeres;13 Madrid, Comunidad de;Ocasionalmente;2008;17,4
Mujeres;13 Madrid, Comunidad de;Ocasionalmente;2007;12,7
Mujeres;13 Madrid, Comunidad de;Ocasionalmente;2006;17,1
Mujeres;13 Madrid, Comunidad de;Más de la mitad de los días que trabajó;2021;202
Mujeres;13 Madrid, Comunidad de;Más de la mitad de los días que trabajó;2020;250,6
Mujeres;13 Madrid, Comunidad de;Más de la mitad de los días que trabajó;2019;40
Mujeres;13 Madrid, Comunidad de;Más de la mitad de los días que trabajó;2018;30,9
Mujeres;13 Madrid, Comunidad de;Más de la mitad de los días que trabajó;2017;42,9
Mujeres;13 Madrid, Comunidad de;Más de la mitad de los días que trabajó;2016;27,5
Mujeres;13 Madrid, Comunidad de;Más de la mitad de los días que trabajó;2015;26,6
Mujeres;13 Madrid, Comunidad de;Más de la mitad de los días que trabajó;2014;31,7
Mujeres;13 Madrid, Comunidad de;Más de la mitad de los días que trabajó;2013;31
Mujeres;13 Madrid, Comunidad de;Más de la mitad de los días que trabajó;2012;30,5
Mujeres;13 Madrid, Comunidad de;Más de la mitad de los días que trabajó;2011;27
Mujeres;13 Madrid, Comunidad de;Más de la mitad de los días que trabajó;2010;25,8
Mujeres;13 Madrid, Comunidad de;Más de la mitad de los días que trabajó;2009;22,3
Mujeres;13 Madrid, Comunidad de;Más de la mitad de los días que trabajó;2008;26,9
Mujeres;13 Madrid, Comunidad de;Más de la mitad de los días que trabajó;2007;14,6
Mujeres;13 Madrid, Comunidad de;Más de la mitad de los días que trabajó;2006;11
Mujeres;13 Madrid, Comunidad de;Ningún día;2021;1.078,8
Mujeres;13 Madrid, Comunidad de;Ningún día;2020;1.004
Mujeres;13 Madrid, Comunidad de;Ningún día;2019;1.320,9
Mujeres;13 Madrid, Comunidad de;Ningún día;2018;1.209,7
Mujeres;13 Madrid, Comunidad de;Ningún día;2017;1.203
Mujeres;13 Madrid, Comunidad de;Ningún día;2016;1.159,5
Mujeres;13 Madrid, Comunidad de;Ningún día;2015;1.127,3
Mujeres;13 Madrid, Comunidad de;Ningún día;2014;1.055,2
Mujeres;13 Madrid, Comunidad de;Ningún día;2013;1.135,4
Mujeres;13 Madrid, Comunidad de;Ningún día;2012;1.148,9
Mujeres;13 Madrid, Comunidad de;Ningún día;2011;1.150,3
Mujeres;13 Madrid, Comunidad de;Ningún día;2010;1.204,2
Mujeres;13 Madrid, Comunidad de;Ningún día;2009;1.203,6
Mujeres;13 Madrid, Comunidad de;Ningún día;2008;1.203,3
Mujeres;13 Madrid, Comunidad de;Ningún día;2007;1.220,9
Mujeres;13 Madrid, Comunidad de;Ningún día;2006;1.202,1
Mujeres;13 Madrid, Comunidad de;No sabe;2021;12,4
Mujeres;13 Madrid, Comunidad de;No sabe;2020;29,8
Mujeres;13 Madrid, Comunidad de;No sabe;2019;22,9
Mujeres;13 Madrid, Comunidad de;No sabe;2018;25,4
Mujeres;13 Madrid, Comunidad de;No sabe;2017;27,4
Mujeres;13 Madrid, Comunidad de;No sabe;2016;28
Mujeres;13 Madrid, Comunidad de;No sabe;2015;22,6
Mujeres;13 Madrid, Comunidad de;No sabe;2014;23,3
Mujeres;13 Madrid, Comunidad de;No sabe;2013;20,7
Mujeres;13 Madrid, Comunidad de;No sabe;2012;26,1
Mujeres;13 Madrid, Comunidad de;No sabe;2011;2,9
Mujeres;13 Madrid, Comunidad de;No sabe;2010;5,9
Mujeres;13 Madrid, Comunidad de;No sabe;2009;12,5
Mujeres;13 Madrid, Comunidad de;No sabe;2008;12,6
Mujeres;13 Madrid, Comunidad de;No sabe;2007;12,2
Mujeres;13 Madrid, Comunidad de;No sabe;2006;9,9
Mujeres;14 Murcia, Región de;Total;2021;240,6
Mujeres;14 Murcia, Región de;Total;2020;228
Mujeres;14 Murcia, Región de;Total;2019;229,7
Mujeres;14 Murcia, Región de;Total;2018;231,4
Mujeres;14 Murcia, Región de;Total;2017;219,4
Mujeres;14 Murcia, Región de;Total;2016;208,6
Mujeres;14 Murcia, Región de;Total;2015;193,7
Mujeres;14 Murcia, Región de;Total;2014;199,9
Mujeres;14 Murcia, Región de;Total;2013;187,3
Mujeres;14 Murcia, Región de;Total;2012;197
Mujeres;14 Murcia, Región de;Total;2011;212
Mujeres;14 Murcia, Región de;Total;2010;215,3
Mujeres;14 Murcia, Región de;Total;2009;210,9
Mujeres;14 Murcia, Región de;Total;2008;222,1
Mujeres;14 Murcia, Región de;Total;2007;198,7
Mujeres;14 Murcia, Región de;Total;2006;204,6
Mujeres;14 Murcia, Región de;Ocasionalmente;2021;12
Mujeres;14 Murcia, Región de;Ocasionalmente;2020;4,7
Mujeres;14 Murcia, Región de;Ocasionalmente;2019;5,4
Mujeres;14 Murcia, Región de;Ocasionalmente;2018;5,7
Mujeres;14 Murcia, Región de;Ocasionalmente;2017;2
Mujeres;14 Murcia, Región de;Ocasionalmente;2016;2,5
Mujeres;14 Murcia, Región de;Ocasionalmente;2015;1,3
Mujeres;14 Murcia, Región de;Ocasionalmente;2014;4
Mujeres;14 Murcia, Región de;Ocasionalmente;2013;4,1
Mujeres;14 Murcia, Región de;Ocasionalmente;2012;4,3
Mujeres;14 Murcia, Región de;Ocasionalmente;2011;5,6
Mujeres;14 Murcia, Región de;Ocasionalmente;2010;4,8
Mujeres;14 Murcia, Región de;Ocasionalmente;2009;4,9
Mujeres;14 Murcia, Región de;Ocasionalmente;2008;4,2
Mujeres;14 Murcia, Región de;Ocasionalmente;2007;1,1
Mujeres;14 Murcia, Región de;Ocasionalmente;2006;0,3
Mujeres;14 Murcia, Región de;Más de la mitad de los días que trabajó;2021;9,4
Mujeres;14 Murcia, Región de;Más de la mitad de los días que trabajó;2020;21,1
Mujeres;14 Murcia, Región de;Más de la mitad de los días que trabajó;2019;8,5
Mujeres;14 Murcia, Región de;Más de la mitad de los días que trabajó;2018;6
Mujeres;14 Murcia, Región de;Más de la mitad de los días que trabajó;2017;2,7
Mujeres;14 Murcia, Región de;Más de la mitad de los días que trabajó;2016;4
Mujeres;14 Murcia, Región de;Más de la mitad de los días que trabajó;2015;6,6
Mujeres;14 Murcia, Región de;Más de la mitad de los días que trabajó;2014;5,4
Mujeres;14 Murcia, Región de;Más de la mitad de los días que trabajó;2013;7,1
Mujeres;14 Murcia, Región de;Más de la mitad de los días que trabajó;2012;8,7
Mujeres;14 Murcia, Región de;Más de la mitad de los días que trabajó;2011;7,2
Mujeres;14 Murcia, Región de;Más de la mitad de los días que trabajó;2010;5,8
Mujeres;14 Murcia, Región de;Más de la mitad de los días que trabajó;2009;4
Mujeres;14 Murcia, Región de;Más de la mitad de los días que trabajó;2008;6,5
Mujeres;14 Murcia, Región de;Más de la mitad de los días que trabajó;2007;3,3
Mujeres;14 Murcia, Región de;Más de la mitad de los días que trabajó;2006;5,3
Mujeres;14 Murcia, Región de;Ningún día;2021;214,5
Mujeres;14 Murcia, Región de;Ningún día;2020;196,7
Mujeres;14 Murcia, Región de;Ningún día;2019;212,3
Mujeres;14 Murcia, Región de;Ningún día;2018;218,1
Mujeres;14 Murcia, Región de;Ningún día;2017;212,6
Mujeres;14 Murcia, Región de;Ningún día;2016;197,8
Mujeres;14 Murcia, Región de;Ningún día;2015;183,8
Mujeres;14 Murcia, Región de;Ningún día;2014;188,2
Mujeres;14 Murcia, Región de;Ningún día;2013;175,1
Mujeres;14 Murcia, Región de;Ningún día;2012;181,4
Mujeres;14 Murcia, Región de;Ningún día;2011;198,9
Mujeres;14 Murcia, Región de;Ningún día;2010;203,6
Mujeres;14 Murcia, Región de;Ningún día;2009;199,4
Mujeres;14 Murcia, Región de;Ningún día;2008;211,5
Mujeres;14 Murcia, Región de;Ningún día;2007;192,5
Mujeres;14 Murcia, Región de;Ningún día;2006;197,7
Mujeres;14 Murcia, Región de;No sabe;2021;4,7
Mujeres;14 Murcia, Región de;No sabe;2020;5,5
Mujeres;14 Murcia, Región de;No sabe;2019;3,5
Mujeres;14 Murcia, Región de;No sabe;2018;1,5
Mujeres;14 Murcia, Región de;No sabe;2017;2
Mujeres;14 Murcia, Región de;No sabe;2016;4,2
Mujeres;14 Murcia, Región de;No sabe;2015;2,1
Mujeres;14 Murcia, Región de;No sabe;2014;2,3
Mujeres;14 Murcia, Región de;No sabe;2013;1
Mujeres;14 Murcia, Región de;No sabe;2012;2,7
Mujeres;14 Murcia, Región de;No sabe;2011;0,3
Mujeres;14 Murcia, Región de;No sabe;2010;1,2
Mujeres;14 Murcia, Región de;No sabe;2009;2,5
Mujeres;14 Murcia, Región de;No sabe;2008;..
Mujeres;14 Murcia, Región de;No sabe;2007;1,9
Mujeres;14 Murcia, Región de;No sabe;2006;1,2
Mujeres;15 Navarra, Comunidad Foral de;Total;2021;117,4
Mujeres;15 Navarra, Comunidad Foral de;Total;2020;118,5
Mujeres;15 Navarra, Comunidad Foral de;Total;2019;125,4
Mujeres;15 Navarra, Comunidad Foral de;Total;2018;117,5
Mujeres;15 Navarra, Comunidad Foral de;Total;2017;105,4
Mujeres;15 Navarra, Comunidad Foral de;Total;2016;104,9
Mujeres;15 Navarra, Comunidad Foral de;Total;2015;98,9
Mujeres;15 Navarra, Comunidad Foral de;Total;2014;103,1
Mujeres;15 Navarra, Comunidad Foral de;Total;2013;101,2
Mujeres;15 Navarra, Comunidad Foral de;Total;2012;108,2
Mujeres;15 Navarra, Comunidad Foral de;Total;2011;110,7
Mujeres;15 Navarra, Comunidad Foral de;Total;2010;102,4
Mujeres;15 Navarra, Comunidad Foral de;Total;2009;105,4
Mujeres;15 Navarra, Comunidad Foral de;Total;2008;116,1
Mujeres;15 Navarra, Comunidad Foral de;Total;2007;100,7
Mujeres;15 Navarra, Comunidad Foral de;Total;2006;104,6
Mujeres;15 Navarra, Comunidad Foral de;Ocasionalmente;2021;2,5
Mujeres;15 Navarra, Comunidad Foral de;Ocasionalmente;2020;3,7
Mujeres;15 Navarra, Comunidad Foral de;Ocasionalmente;2019;0,9
Mujeres;15 Navarra, Comunidad Foral de;Ocasionalmente;2018;1,4
Mujeres;15 Navarra, Comunidad Foral de;Ocasionalmente;2017;0,3
Mujeres;15 Navarra, Comunidad Foral de;Ocasionalmente;2016;1,3
Mujeres;15 Navarra, Comunidad Foral de;Ocasionalmente;2015;0,2
Mujeres;15 Navarra, Comunidad Foral de;Ocasionalmente;2014;0,3
Mujeres;15 Navarra, Comunidad Foral de;Ocasionalmente;2013;1,1
Mujeres;15 Navarra, Comunidad Foral de;Ocasionalmente;2012;0,6
Mujeres;15 Navarra, Comunidad Foral de;Ocasionalmente;2011;1,3
Mujeres;15 Navarra, Comunidad Foral de;Ocasionalmente;2010;0,9
Mujeres;15 Navarra, Comunidad Foral de;Ocasionalmente;2009;0,9
Mujeres;15 Navarra, Comunidad Foral de;Ocasionalmente;2008;2,2
Mujeres;15 Navarra, Comunidad Foral de;Ocasionalmente;2007;0,3
Mujeres;15 Navarra, Comunidad Foral de;Ocasionalmente;2006;1,5
Mujeres;15 Navarra, Comunidad Foral de;Más de la mitad de los días que trabajó;2021;7,4
Mujeres;15 Navarra, Comunidad Foral de;Más de la mitad de los días que trabajó;2020;8,3
Mujeres;15 Navarra, Comunidad Foral de;Más de la mitad de los días que trabajó;2019;2,6
Mujeres;15 Navarra, Comunidad Foral de;Más de la mitad de los días que trabajó;2018;2,9
Mujeres;15 Navarra, Comunidad Foral de;Más de la mitad de los días que trabajó;2017;1,1
Mujeres;15 Navarra, Comunidad Foral de;Más de la mitad de los días que trabajó;2016;2
Mujeres;15 Navarra, Comunidad Foral de;Más de la mitad de los días que trabajó;2015;1,2
Mujeres;15 Navarra, Comunidad Foral de;Más de la mitad de los días que trabajó;2014;1,4
Mujeres;15 Navarra, Comunidad Foral de;Más de la mitad de los días que trabajó;2013;1
Mujeres;15 Navarra, Comunidad Foral de;Más de la mitad de los días que trabajó;2012;1,6
Mujeres;15 Navarra, Comunidad Foral de;Más de la mitad de los días que trabajó;2011;1,9
Mujeres;15 Navarra, Comunidad Foral de;Más de la mitad de los días que trabajó;2010;1,6
Mujeres;15 Navarra, Comunidad Foral de;Más de la mitad de los días que trabajó;2009;1,9
Mujeres;15 Navarra, Comunidad Foral de;Más de la mitad de los días que trabajó;2008;1,6
Mujeres;15 Navarra, Comunidad Foral de;Más de la mitad de los días que trabajó;2007;2,5
Mujeres;15 Navarra, Comunidad Foral de;Más de la mitad de los días que trabajó;2006;0,6
Mujeres;15 Navarra, Comunidad Foral de;Ningún día;2021;106,4
Mujeres;15 Navarra, Comunidad Foral de;Ningún día;2020;105,4
Mujeres;15 Navarra, Comunidad Foral de;Ningún día;2019;120,4
Mujeres;15 Navarra, Comunidad Foral de;Ningún día;2018;112,4
Mujeres;15 Navarra, Comunidad Foral de;Ningún día;2017;102,1
Mujeres;15 Navarra, Comunidad Foral de;Ningún día;2016;100,6
